mysqld, Version: 5.7.28-log (MySQL Community Server (GPL)). started with:
Tcp port: 3306  Unix socket: /tmp/mysql.sock
Time                 Id Command    Argument
2020-11-23T13:19:37.711733Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:37.711841Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:37.711935Z	    5 Query	show create table `sbtest7`
2020-11-23T13:19:37.712053Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:37.712213Z	    5 Query	show fields from `sbtest7`
2020-11-23T13:19:37.712530Z	    5 Query	show fields from `sbtest7`
2020-11-23T13:19:37.712828Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `sbtest7`
2020-11-23T13:19:38.275401Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:38.275524Z	    5 Query	use `test1`
2020-11-23T13:19:38.275666Z	    5 Query	select @@collation_database
2020-11-23T13:19:38.275754Z	    5 Query	SHOW TRIGGERS LIKE 'sbtest7'
2020-11-23T13:19:38.276225Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:38.276321Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:38.276436Z	    5 Query	show table status like 'sbtest8'
2020-11-23T13:19:38.294292Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:38.294426Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:38.294511Z	    5 Query	show create table `sbtest8`
2020-11-23T13:19:38.294698Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:38.294817Z	    5 Query	show fields from `sbtest8`
2020-11-23T13:19:38.295216Z	    5 Query	show fields from `sbtest8`
2020-11-23T13:19:38.295542Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `sbtest8`
2020-11-23T13:19:39.283153Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:39.283723Z	    5 Query	use `test1`
2020-11-23T13:19:39.283987Z	    5 Query	select @@collation_database
2020-11-23T13:19:39.284392Z	    5 Query	SHOW TRIGGERS LIKE 'sbtest8'
2020-11-23T13:19:39.285455Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:39.285667Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:39.285753Z	    5 Query	show table status like 'sbtest9'
2020-11-23T13:19:39.301195Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:39.302336Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:39.303139Z	    5 Query	show create table `sbtest9`
2020-11-23T13:19:39.303594Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:39.304354Z	    5 Query	show fields from `sbtest9`
2020-11-23T13:19:39.305630Z	    5 Query	show fields from `sbtest9`
2020-11-23T13:19:39.306850Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `sbtest9`
2020-11-23T13:19:40.315476Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:40.316014Z	    5 Query	use `test1`
2020-11-23T13:19:40.316113Z	    5 Query	select @@collation_database
2020-11-23T13:19:40.316534Z	    5 Query	SHOW TRIGGERS LIKE 'sbtest9'
2020-11-23T13:19:40.318045Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:40.318263Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:40.318362Z	    5 Query	RELEASE SAVEPOINT sp
2020-11-23T13:19:40.356695Z	    5 Quit	
